order_id,is_prepaid,city_tier,past_cod_rejections,order_value,item_category,address_text,address_completeness,order_hour,is_weekend,rejected
ORD02322,1,2,0,880.0,electronics,"Flat 4B, Lake View Lane, Mirzapur, 297377",90,1,1,0
ORD02323,1,2,4,1450.0,fashion,"Door No. 5, Lake View Lane, Opposite Petrol Pump, Patna, 377252",100,23,1,1
ORD02324,0,2,0,450.0,beauty,"23, Church Street, Mirzapur, 589956",90,3,0,0
ORD02325,1,1,0,280.0,electronics,"H.No. 8, Park Street, Bhopal, 606927",90,1,0,0
ORD02326,1,1,0,640.0,beauty,"Sector 12, Behind Central Mall, Mumbai, 397116",73,11,1,0
ORD02327,1,3,0,540.0,beauty,"Lake View Lane, Jaipur, 469187",63,18,0,0
ORD02328,0,2,0,400.0,home,"H.No. 8, Ashok Vihar, Nagpur, 639985",90,17,1,0
ORD02329,1,2,0,630.0,grocery,"23, Lake View Lane, Near Water Tank, Indore",77,9,1,0
ORD02330,0,1,3,460.0,home,"23, Park Street, Bhopal, 200958",90,4,0,1
ORD02331,0,1,1,220.0,fashion,"Plot No. 17, Park Street, Near City Hospital, Mumbai",77,10,0,0
ORD02332,0,2,1,510.0,beauty,"Plot No. 17, Park Street, Mirzapur, 373530",90,0,0,0
ORD02333,1,2,0,340.0,home,"23, Ashok Vihar, Near City Hospital, Jaipur",77,2,0,0
ORD02334,1,2,1,760.0,fashion,"H.No. 8, Model Colony, Near City Hospital, Jaipur",77,16,0,0
ORD02335,0,1,0,450.0,accessories,"Door No. 5, Station Road, Mumbai, 591173",90,14,1,1
ORD02336,0,2,2,1300.0,home,"H.No. 8, Nehru Nagar, Pune, 783908",90,13,0,1
ORD02337,0,1,0,1740.0,accessories,"Plot No. 17, Gandhi Marg, Nagpur, 387668",90,23,0,0
ORD02338,0,1,0,1000.0,accessories,"Door No. 5, Gandhi Marg, Behind Central Mall, Lucknow",77,14,0,0
ORD02339,0,2,0,260.0,electronics,"Door No. 5, Gandhi Marg, Near City Hospital, Mirzapur, 644761",100,15,0,0
ORD02340,0,1,2,1640.0,home,"Flat 4B, Gandhi Marg, Nagpur, 347859",90,3,1,0
ORD02341,1,1,0,1710.0,electronics,"Door No. 5, Park Street, Pune, 565773",90,18,0,0
ORD02342,0,2,1,670.0,electronics,"H.No. 8, Station Road, Kanpur, 276667",90,23,1,1
ORD02343,0,2,0,1470.0,accessories,"H.No. 8, Lake View Lane, Opposite Petrol Pump, Nagpur",77,7,1,1
ORD02344,0,3,1,480.0,grocery,"23, Model Colony, Near City Hospital, Indore, 468680",100,5,1,0
ORD02345,1,2,3,220.0,fashion,"H.No. 8, Gandhi Marg, Nagpur, 237537",90,15,0,1
ORD02346,1,1,0,420.0,beauty,"Door No. 5, Model Colony, Behind Central Mall, Pune, 310111",100,2,0,0
ORD02347,1,1,0,1880.0,accessories,"23, Church Street, Ranchi, 281935",90,7,1,0
ORD02348,0,3,3,270.0,home,"H.No. 8, Gandhi Marg, Opposite SBI Bank, Kanpur, 748259",100,4,1,0
ORD02349,1,2,0,660.0,grocery,"Sector 12, Nagpur",40,4,1,0
ORD02350,0,2,0,680.0,grocery,"23, Church Street, Opposite SBI Bank, Guwahati",77,11,0,0
ORD02351,1,1,1,490.0,electronics,"H.No. 8, Station Road, Opposite Petrol Pump, Bhopal",77,0,0,0
ORD02352,1,2,1,510.0,electronics,"Door No. 5, MG Road, Near City Hospital, Ranchi, 694212",100,6,1,0
ORD02353,1,1,0,690.0,beauty,"H.No. 8, Model Colony, Opposite Petrol Pump, Jaipur",77,23,0,0
ORD02354,1,2,2,470.0,electronics,"Ashok Vihar, Indore, 360676",63,10,0,0
ORD02355,1,3,0,280.0,home,"Park Street, Near City Hospital, Patna, 352751",73,9,0,0
ORD02356,0,3,0,760.0,beauty,"H.No. 8, Model Colony, Opposite Petrol Pump, Kanpur, 615060",100,2,1,1
ORD02357,1,2,2,1270.0,grocery,"Plot No. 17, Sector 12, Jaipur, 474544",90,7,0,0
ORD02358,0,2,0,1120.0,fashion,"Flat 4B, Gandhi Marg, Ranchi, 357029",90,0,0,0
ORD02359,0,3,0,410.0,fashion,"H.No. 8, Lake View Lane, Opposite Petrol Pump, Mumbai, 390889",100,7,0,0
ORD02360,0,2,1,310.0,fashion,"H.No. 8, Nehru Nagar, Lucknow, 469750",90,22,0,1
ORD02361,0,1,3,560.0,home,"H.No. 8, Sector 12, Pune, 729696",90,19,1,0
ORD02362,0,2,3,1700.0,electronics,"Plot No. 17, Nehru Nagar, Near City Hospital, Nagpur, 209270",100,10,0,0
ORD02363,0,1,4,980.0,home,"Church Street, Bhopal, 299489",63,6,0,0
ORD02364,0,2,2,1010.0,fashion,"23, Ashok Vihar, Opposite Petrol Pump, Kanpur",77,15,0,1
ORD02365,1,2,0,1130.0,home,"MG Road, Lucknow, 676496",63,6,0,0
ORD02366,0,2,0,860.0,electronics,"Flat 4B, Model Colony, Jaipur, 593981",90,12,0,0
ORD02367,0,2,2,720.0,home,"Plot No. 17, MG Road, Near Water Tank, Mirzapur, 536418",100,9,1,0
ORD02368,1,1,0,990.0,electronics,"Flat 4B, Sector 12, Jaipur, 139739",90,16,1,0
ORD02369,0,2,1,480.0,fashion,"Model Colony, Opposite Petrol Pump, Pune",50,2,0,1
ORD02370,1,3,1,280.0,accessories,"Door No. 5, Church Street, Opposite Petrol Pump, Pune",77,6,0,0
ORD02371,1,2,0,1030.0,fashion,"H.No. 8, Park Street, Nagpur, 852058",90,10,0,0
ORD02372,1,2,3,1400.0,beauty,"Door No. 5, MG Road, Near Water Tank, Kanpur, 745169",100,12,1,0
ORD02373,1,3,0,340.0,accessories,"H.No. 8, MG Road, Near Water Tank, Nagpur",77,4,0,0
ORD02374,0,3,0,1090.0,home,"Nehru Nagar, Opposite Petrol Pump, Ranchi, 559510",73,22,0,0
ORD02375,1,1,5,1820.0,accessories,"Door No. 5, Ashok Vihar, Near Govt School, Bhopal",77,18,1,0
ORD02376,0,1,0,660.0,fashion,"Door No. 5, Ashok Vihar, Indore, 568829",90,14,0,0
ORD02377,0,2,0,410.0,electronics,"23, Gandhi Marg, Indore, 551883",90,0,0,0
ORD02378,1,3,0,720.0,electronics,"H.No. 8, MG Road, Near Govt School, Mirzapur, 583443",100,4,0,0
ORD02379,0,3,2,480.0,fashion,"Lake View Lane, Behind Central Mall, Mumbai",50,12,0,0
ORD02380,1,3,2,460.0,electronics,"23, Sector 12, Kanpur",67,9,1,0
ORD02381,1,2,2,860.0,electronics,"Plot No. 17, Nehru Nagar, Near Water Tank, Kanpur, 184406",100,4,1,0
ORD02382,1,2,1,250.0,beauty,"Plot No. 17, Church Street, Pune, 437043",90,22,0,1
ORD02383,1,1,0,280.0,accessories,"H.No. 8, MG Road, Jaipur, 218619",90,0,0,0
ORD02384,0,1,2,670.0,fashion,"H.No. 8, Station Road, Behind Central Mall, Lucknow, 680335",100,9,0,0
ORD02385,0,2,3,660.0,electronics,"23, Lake View Lane, Ranchi",67,17,0,0
ORD02386,1,2,0,820.0,electronics,"23, MG Road, Near City Hospital, Mirzapur, 855157",100,21,0,0
ORD02387,0,2,0,2050.0,electronics,"Flat 4B, Church Street, Jaipur, 136197",90,7,0,0
ORD02388,1,2,4,710.0,grocery,"Flat 4B, Ashok Vihar, Patna",67,19,0,0
ORD02389,1,1,2,950.0,electronics,"Plot No. 17, Nehru Nagar, Guwahati, 210759",90,2,0,0
ORD02390,1,2,3,370.0,fashion,"Flat 4B, MG Road, Mirzapur, 850366",90,18,0,0
ORD02391,0,1,3,1050.0,beauty,"Flat 4B, Station Road, Patna, 605766",90,18,0,1
ORD02392,0,2,0,490.0,accessories,"23, MG Road, Opposite SBI Bank, Nagpur, 450734",100,1,0,0
ORD02393,0,3,1,690.0,home,"H.No. 8, Park Street, Bhopal, 501823",90,16,0,0
ORD02394,0,2,0,620.0,home,"23, Model Colony, Near Govt School, Pune, 836402",100,15,0,0
ORD02395,1,3,0,1240.0,fashion,"Lake View Lane, Guwahati, 385498",63,20,0,0
ORD02396,0,1,1,300.0,fashion,"Door No. 5, Station Road, Behind Central Mall, Jaipur",77,9,0,1
ORD02397,0,2,0,200.0,fashion,"Plot No. 17, Park Street, Ranchi, 838031",90,20,0,0
ORD02398,0,2,1,590.0,electronics,"23, Gandhi Marg, Kanpur, 181705",90,15,0,0
ORD02399,1,2,0,880.0,accessories,"Door No. 5, Park Street, Opposite SBI Bank, Nagpur, 414624",100,4,0,0
ORD02400,1,3,0,730.0,home,"Flat 4B, Sector 12, Opposite Petrol Pump, Lucknow, 124879",100,19,0,0
ORD02401,0,2,0,1390.0,fashion,"Door No. 5, Model Colony, Guwahati, 824235",90,2,1,0
ORD02402,0,3,0,860.0,fashion,"Plot No. 17, Model Colony, Pune, 797290",90,2,0,0
ORD02403,0,1,0,470.0,electronics,"Park Street, Mumbai, 369909",63,1,1,0
ORD02404,0,3,0,200.0,beauty,"Door No. 5, Nehru Nagar, Mirzapur, 809806",90,20,1,0
ORD02405,1,1,4,580.0,electronics,"23, Gandhi Marg, Jaipur, 415249",90,3,0,0
ORD02406,1,3,0,1230.0,electronics,"23, MG Road, Mumbai, 315859",90,21,1,0
ORD02407,0,2,0,530.0,home,"Flat 4B, Gandhi Marg, Behind Central Mall, Guwahati, 398386",100,17,0,0
ORD02408,0,2,1,680.0,fashion,"Plot No. 17, Park Street, Behind Central Mall, Pune, 628837",100,1,0,0
ORD02409,1,2,1,860.0,fashion,"Plot No. 17, Ashok Vihar, Ranchi, 202828",90,23,1,0
ORD02410,0,3,0,360.0,fashion,"Flat 4B, Nehru Nagar, Opposite Petrol Pump, Pune, 804613",100,5,1,1
ORD02411,1,1,2,970.0,fashion,"H.No. 8, MG Road, Mirzapur, 578440",90,2,0,0
ORD02412,0,2,2,1780.0,fashion,"Flat 4B, Lake View Lane, Patna",67,20,0,0
ORD02413,0,3,0,600.0,electronics,"H.No. 8, Sector 12, Near City Hospital, Bhopal, 236072",100,2,1,0
ORD02414,0,2,0,340.0,grocery,"23, Model Colony, Near Govt School, Pune",77,1,1,0
ORD02415,0,1,3,640.0,beauty,"Plot No. 17, Ashok Vihar, Near Water Tank, Patna",77,2,0,1
ORD02416,1,2,2,200.0,beauty,"23, Lake View Lane, Behind Central Mall, Kanpur",77,16,0,0
ORD02417,0,2,1,810.0,accessories,"Ashok Vihar, Ranchi, 119232",63,13,0,0
ORD02418,0,3,0,870.0,fashion,"H.No. 8, Gandhi Marg, Kanpur, 331222",90,6,0,0
ORD02419,0,3,0,1820.0,accessories,"23, Nehru Nagar, Opposite Petrol Pump, Kanpur, 841497",100,21,1,1
ORD02420,0,2,1,590.0,electronics,"Door No. 5, Model Colony, Ranchi, 129137",90,20,0,1
ORD02421,0,3,0,850.0,electronics,"Flat 4B, Park Street, Jaipur, 274021",90,5,1,0
ORD02422,0,2,0,400.0,electronics,"Flat 4B, Park Street, Jaipur, 516797",90,7,1,1
ORD02423,1,1,1,540.0,fashion,"H.No. 8, Gandhi Marg, Near Govt School, Ranchi",77,18,0,0
ORD02424,0,1,0,270.0,accessories,"H.No. 8, Church Street, Near Govt School, Kanpur, 471756",100,18,0,0
ORD02425,0,2,2,590.0,fashion,"Plot No. 17, Model Colony, Kanpur",67,11,0,1
ORD02426,1,1,2,550.0,electronics,"Plot No. 17, Model Colony, Opposite Petrol Pump, Pune, 429552",100,4,0,0
ORD02427,0,3,0,800.0,electronics,"23, MG Road, Opposite SBI Bank, Guwahati, 594760",100,4,0,0
ORD02428,1,3,2,460.0,fashion,"Model Colony, Mirzapur, 410632",63,13,0,0
ORD02429,0,1,0,700.0,fashion,"Flat 4B, Nehru Nagar, Ranchi",67,16,0,0
ORD02430,1,2,2,540.0,fashion,"MG Road, Opposite Petrol Pump, Nagpur, 515123",73,15,0,1
ORD02431,1,2,0,550.0,fashion,"Door No. 5, Ashok Vihar, Guwahati, 491221",90,3,0,0
ORD02432,1,3,0,700.0,accessories,"Plot No. 17, Sector 12, Opposite Petrol Pump, Guwahati, 594379",100,7,0,0
ORD02433,1,3,1,680.0,electronics,"Flat 4B, Nehru Nagar, Opposite Petrol Pump, Kanpur",77,2,1,0
ORD02434,0,2,0,1050.0,fashion,"Flat 4B, Model Colony, Indore, 245834",90,20,0,0
ORD02435,1,3,3,620.0,beauty,"H.No. 8, Station Road, Near Govt School, Guwahati, 578852",100,4,0,0
ORD02436,0,2,0,540.0,accessories,"Door No. 5, Nehru Nagar, Kanpur",67,22,1,0
ORD02437,0,2,0,600.0,fashion,"Gandhi Marg, Mirzapur",40,23,1,1
ORD02438,0,1,0,430.0,fashion,"Door No. 5, Park Street, Near City Hospital, Indore",77,6,1,0
ORD02439,0,1,0,540.0,accessories,"23, Lake View Lane, Near City Hospital, Kanpur, 256384",100,17,0,0
ORD02440,0,2,0,2250.0,fashion,"Plot No. 17, Nehru Nagar, Near Govt School, Nagpur",77,23,0,0
ORD02441,1,1,1,380.0,home,"Flat 4B, Church Street, Ranchi, 459392",90,7,0,0
ORD02442,0,1,2,560.0,fashion,"Door No. 5, Park Street, Opposite SBI Bank, Ranchi, 313744",100,10,0,0
ORD02443,1,2,2,530.0,accessories,"23, Ashok Vihar, Guwahati, 742741",90,13,0,0
ORD02444,1,1,4,570.0,accessories,"H.No. 8, Park Street, Mumbai, 553624",90,17,0,0
ORD02445,0,2,0,550.0,grocery,"Plot No. 17, Ashok Vihar, Pune, 451004",90,12,0,0
ORD02446,0,2,1,790.0,electronics,"H.No. 8, MG Road, Opposite Petrol Pump, Mumbai, 823943",100,5,0,0
ORD02447,0,3,0,240.0,electronics,"23, Sector 12, Kanpur",67,12,0,1
ORD02448,0,2,1,1240.0,fashion,"Gandhi Marg, Indore",40,0,0,1
ORD02449,0,1,0,970.0,accessories,"Plot No. 17, Station Road, Bhopal, 630297",90,10,0,0
ORD02450,0,2,5,320.0,accessories,"Flat 4B, Station Road, Behind Central Mall, Indore, 620723",100,6,1,1
ORD02451,0,3,1,200.0,electronics,"23, MG Road, Bhopal",67,9,1,0
ORD02452,1,3,4,370.0,beauty,"Door No. 5, Sector 12, Near Water Tank, Patna, 542979",100,1,0,1
ORD02453,1,2,2,580.0,fashion,"Door No. 5, MG Road, Indore, 772201",90,15,1,1
ORD02454,0,2,3,3130.0,electronics,"Door No. 5, MG Road, Behind Central Mall, Jaipur, 118078",100,4,0,1
ORD02455,1,3,2,920.0,beauty,"Station Road, Opposite SBI Bank, Kanpur, 658970",73,15,0,0
ORD02456,0,1,0,220.0,electronics,"H.No. 8, Sector 12, Kanpur, 116210",90,22,0,0
ORD02457,0,2,0,440.0,electronics,"23, Nehru Nagar, Indore",67,15,1,0
ORD02458,1,2,0,640.0,fashion,"H.No. 8, Park Street, Kanpur, 427112",90,14,0,0
ORD02459,0,1,0,770.0,grocery,"Door No. 5, Sector 12, Opposite Petrol Pump, Kanpur, 420899",100,8,0,0
ORD02460,0,2,0,300.0,accessories,"Flat 4B, Lake View Lane, Pune, 282791",90,0,1,0
ORD02461,1,1,0,610.0,accessories,"23, Gandhi Marg, Pune",67,8,0,0
ORD02462,1,2,0,430.0,beauty,"Door No. 5, Nehru Nagar, Guwahati, 313122",90,10,1,0
ORD02463,1,3,4,340.0,home,"H.No. 8, Sector 12, Pune",67,4,0,0
ORD02464,1,1,3,780.0,fashion,"Door No. 5, Nehru Nagar, Behind Central Mall, Mumbai, 833372",100,5,0,0
ORD02465,1,3,0,1060.0,accessories,"Plot No. 17, Nehru Nagar, Mumbai, 582073",90,7,1,0
ORD02466,0,1,0,1100.0,home,"Door No. 5, Lake View Lane, Opposite Petrol Pump, Mumbai, 118616",100,14,0,1
ORD02467,0,2,0,940.0,beauty,"H.No. 8, Park Street, Opposite Petrol Pump, Nagpur, 397349",100,15,1,0
ORD02468,0,1,0,490.0,beauty,"H.No. 8, Nehru Nagar, Ranchi, 566026",90,17,1,1
ORD02469,0,3,2,1020.0,grocery,"Door No. 5, MG Road, Opposite SBI Bank, Indore, 504761",100,11,0,1
ORD02470,0,3,0,800.0,fashion,"23, Church Street, Lucknow, 111497",90,22,0,1
ORD02471,0,2,1,720.0,fashion,"Flat 4B, Station Road, Opposite Petrol Pump, Ranchi, 634250",100,3,0,1
ORD02472,1,3,2,460.0,beauty,"23, Sector 12, Pune, 845615",90,21,0,0
ORD02473,1,2,2,490.0,accessories,"Door No. 5, Church Street, Opposite SBI Bank, Mirzapur, 473968",100,15,0,0
ORD02474,1,3,0,700.0,beauty,"Lake View Lane, Bhopal, 820858",63,22,1,0
ORD02475,0,2,1,2880.0,electronics,"Flat 4B, Park Street, Near City Hospital, Bhopal, 401032",100,10,0,0
ORD02476,1,3,0,800.0,electronics,"Plot No. 17, Station Road, Opposite SBI Bank, Patna, 255044",100,21,1,0
ORD02477,0,2,0,460.0,beauty,"Door No. 5, Church Street, Pune, 696315",90,23,1,1
ORD02478,1,1,0,400.0,beauty,"Model Colony, Kanpur, 510472",63,21,1,0
ORD02479,0,2,0,500.0,beauty,"23, Nehru Nagar, Near Water Tank, Guwahati, 737698",100,6,1,0
ORD02480,1,1,0,2460.0,fashion,"Plot No. 17, Gandhi Marg, Patna, 127686",90,23,1,1
ORD02481,0,2,0,520.0,accessories,"Plot No. 17, Church Street, Near Water Tank, Ranchi, 120152",100,14,1,0
ORD02482,1,2,1,1150.0,home,"Door No. 5, Model Colony, Opposite Petrol Pump, Patna",77,16,1,0
ORD02483,1,2,2,530.0,grocery,"H.No. 8, Sector 12, Opposite SBI Bank, Pune, 204217",100,14,1,0
ORD02484,0,1,0,780.0,fashion,"Plot No. 17, Church Street, Nagpur, 379763",90,9,1,0
ORD02485,0,1,0,1070.0,electronics,"Door No. 5, Model Colony, Mumbai",67,3,1,0
ORD02486,1,2,2,470.0,accessories,"Door No. 5, Lake View Lane, Near Water Tank, Jaipur, 687759",100,21,0,0
ORD02487,0,3,0,450.0,fashion,"23, Model Colony, Guwahati, 667898",90,16,0,0
ORD02488,1,2,3,1800.0,home,"Plot No. 17, Model Colony, Mirzapur, 691398",90,3,0,1
ORD02489,1,2,1,1200.0,electronics,"23, Nehru Nagar, Mumbai, 521027",90,21,0,0
ORD02490,0,2,0,1070.0,grocery,"Flat 4B, Station Road, Opposite Petrol Pump, Ranchi, 792678",100,22,0,0
ORD02491,0,2,0,1070.0,fashion,"23, MG Road, Bhopal",67,21,1,1
ORD02492,0,1,0,880.0,fashion,"23, Church Street, Opposite SBI Bank, Mumbai, 162957",100,10,0,0
ORD02493,1,2,0,2230.0,accessories,"Door No. 5, Model Colony, Kanpur, 831175",90,3,0,0
ORD02494,0,1,0,680.0,home,"23, Park Street, Indore, 193963",90,11,1,0
ORD02495,0,3,1,940.0,fashion,"Door No. 5, MG Road, Near Water Tank, Indore, 733098",100,22,1,1
ORD02496,0,1,0,280.0,fashion,"23, MG Road, Ranchi, 702627",90,9,1,1
ORD02497,1,2,0,410.0,accessories,"Station Road, Patna, 257164",63,13,1,0
ORD02498,1,1,1,320.0,fashion,"Door No. 5, Park Street, Opposite SBI Bank, Bhopal, 241333",100,17,0,0
ORD02499,1,1,0,1430.0,beauty,"Plot No. 17, Model Colony, Ranchi, 539583",90,5,0,0
ORD02500,0,3,0,200.0,electronics,"Sector 12, Mumbai, 585521",63,4,0,0
ORD02501,1,1,0,520.0,accessories,"Door No. 5, Sector 12, Bhopal, 337538",90,1,0,0
ORD02502,1,1,0,200.0,grocery,"Plot No. 17, Gandhi Marg, Near Govt School, Mirzapur",77,12,0,0
ORD02503,1,2,1,400.0,home,"23, MG Road, Near City Hospital, Jaipur",77,22,1,0
ORD02504,1,1,0,500.0,fashion,"H.No. 8, MG Road, Ranchi, 457751",90,13,1,0
ORD02505,0,1,2,1530.0,accessories,"Flat 4B, Model Colony, Bhopal",67,2,0,0
ORD02506,0,3,0,840.0,electronics,"Door No. 5, MG Road, Mirzapur, 346585",90,22,0,0
ORD02507,1,3,0,400.0,accessories,"Plot No. 17, Park Street, Mirzapur, 455549",90,10,0,1
ORD02508,0,3,0,1260.0,electronics,"23, Church Street, Guwahati, 191544",90,21,0,1
ORD02509,1,3,1,670.0,beauty,"23, MG Road, Jaipur, 138728",90,22,1,1
ORD02510,1,2,0,680.0,fashion,"23, Nehru Nagar, Near Govt School, Kanpur, 392489",100,3,0,0
ORD02511,0,1,0,320.0,beauty,"Lake View Lane, Opposite Petrol Pump, Indore, 376672",73,12,1,0
ORD02512,1,3,1,370.0,electronics,"H.No. 8, Nehru Nagar, Opposite SBI Bank, Mirzapur, 623912",100,7,1,0
ORD02513,0,3,0,410.0,electronics,"Plot No. 17, Station Road, Jaipur, 481906",90,7,0,0
ORD02514,0,3,0,680.0,fashion,"Ashok Vihar, Nagpur, 215425",63,22,1,0
ORD02515,1,2,1,700.0,fashion,"H.No. 8, Gandhi Marg, Near Govt School, Bhopal",77,12,0,0
ORD02516,1,1,0,1680.0,fashion,"H.No. 8, Gandhi Marg, Jaipur, 536539",90,22,0,0
ORD02517,0,3,1,840.0,electronics,"Lake View Lane, Near Water Tank, Patna, 755124",73,9,0,0
ORD02518,0,2,0,200.0,accessories,"Door No. 5, Gandhi Marg, Opposite SBI Bank, Ranchi",77,12,0,0
ORD02519,1,3,1,780.0,electronics,"Flat 4B, Ashok Vihar, Jaipur, 853411",90,12,0,0
ORD02520,1,1,1,280.0,beauty,"Flat 4B, Church Street, Mumbai",67,23,0,0
ORD02521,1,1,0,370.0,fashion,"H.No. 8, Lake View Lane, Indore, 707755",90,16,0,0
ORD02522,0,1,1,410.0,home,"Door No. 5, Ashok Vihar, Nagpur",67,5,0,0
ORD02523,0,3,3,450.0,electronics,"Flat 4B, Gandhi Marg, Opposite Petrol Pump, Mirzapur, 825121",100,1,1,1
ORD02524,0,1,0,290.0,accessories,"Church Street, Opposite SBI Bank, Indore, 537090",73,16,0,0
ORD02525,1,1,0,750.0,grocery,"Lake View Lane, Opposite Petrol Pump, Mumbai, 427263",73,11,1,0
ORD02526,0,3,2,290.0,electronics,"H.No. 8, Station Road, Indore, 643593",90,22,0,0
ORD02527,0,1,1,820.0,grocery,"H.No. 8, Lake View Lane, Near Govt School, Indore, 316328",100,5,1,0
ORD02528,1,3,0,2550.0,fashion,"Sector 12, Behind Central Mall, Guwahati, 438810",73,4,0,0
ORD02529,0,2,3,300.0,home,"23, Sector 12, Near City Hospital, Pune",77,4,0,0
ORD02530,1,3,0,560.0,fashion,"Model Colony, Opposite Petrol Pump, Mumbai, 313347",73,8,0,0
ORD02531,1,2,1,200.0,electronics,"Plot No. 17, Lake View Lane, Jaipur, 564916",90,21,0,0
ORD02532,1,3,2,560.0,fashion,"H.No. 8, Church Street, Mumbai, 338111",90,2,0,1
ORD02533,0,3,4,980.0,beauty,"Sector 12, Guwahati, 351884",63,22,1,1
ORD02534,0,1,0,1020.0,electronics,"Door No. 5, Park Street, Indore",67,19,1,0
ORD02535,1,1,1,700.0,grocery,"Door No. 5, Church Street, Opposite Petrol Pump, Bhopal",77,4,0,0
ORD02536,1,1,0,1130.0,home,"H.No. 8, Lake View Lane, Pune, 494615",90,6,0,0
ORD02537,1,2,0,3060.0,fashion,"Door No. 5, Model Colony, Patna, 592467",90,11,0,0
ORD02538,0,3,0,1860.0,beauty,"Door No. 5, Ashok Vihar, Guwahati, 255585",90,6,1,0
ORD02539,1,2,1,490.0,grocery,"Plot No. 17, MG Road, Behind Central Mall, Nagpur, 155433",100,9,0,0
ORD02540,1,2,0,280.0,accessories,"H.No. 8, Church Street, Pune, 725559",90,7,0,0
ORD02541,1,1,0,520.0,home,"Station Road, Kanpur",40,16,0,0
ORD02542,1,3,1,380.0,grocery,"23, Station Road, Pune",67,4,0,1
ORD02543,1,3,1,870.0,grocery,"23, Park Street, Indore",67,14,0,0
ORD02544,1,1,2,330.0,fashion,"H.No. 8, Ashok Vihar, Opposite SBI Bank, Bhopal, 619063",100,8,0,0
ORD02545,0,2,3,640.0,fashion,"Door No. 5, Gandhi Marg, Guwahati, 496413",90,22,0,1
ORD02546,0,1,0,1100.0,fashion,"Gandhi Marg, Pune, 783091",63,10,0,0
ORD02547,0,2,4,630.0,electronics,"Plot No. 17, Nehru Nagar, Near Govt School, Lucknow",77,12,1,1
ORD02548,0,2,2,380.0,electronics,"Flat 4B, Model Colony, Guwahati, 280725",90,17,1,0
ORD02549,0,1,0,1350.0,accessories,"Flat 4B, Nehru Nagar, Near City Hospital, Patna, 179100",100,16,0,1
ORD02550,0,2,0,220.0,electronics,"H.No. 8, Lake View Lane, Opposite Petrol Pump, Nagpur, 819526",100,23,0,0
ORD02551,0,2,0,550.0,beauty,"H.No. 8, Lake View Lane, Opposite SBI Bank, Jaipur, 429760",100,8,0,0
ORD02552,0,2,0,650.0,beauty,"Model Colony, Pune, 149310",63,9,0,0
ORD02553,1,2,1,670.0,fashion,"23, Ashok Vihar, Mumbai, 628484",90,4,0,0
ORD02554,1,1,1,740.0,fashion,"Door No. 5, Lake View Lane, Nagpur",67,10,0,0
ORD02555,0,3,1,960.0,home,"Ashok Vihar, Guwahati, 524556",63,21,0,1
ORD02556,1,2,0,650.0,beauty,"Flat 4B, MG Road, Ranchi",67,14,0,0
ORD02557,0,2,0,530.0,accessories,"Lake View Lane, Mumbai, 556713",63,1,0,1
ORD02558,0,1,2,520.0,electronics,"H.No. 8, Gandhi Marg, Kanpur, 610267",90,20,0,0
ORD02559,0,3,0,460.0,accessories,"23, Sector 12, Pune, 715528",90,19,1,0
ORD02560,0,3,4,1070.0,electronics,"Plot No. 17, Church Street, Opposite Petrol Pump, Lucknow",77,23,1,1
ORD02561,1,1,0,450.0,beauty,"Plot No. 17, Sector 12, Near Govt School, Jaipur, 792485",100,23,1,0
ORD02562,1,2,4,1110.0,home,"H.No. 8, Ashok Vihar, Pune, 495083",90,13,1,0
ORD02563,0,1,0,670.0,fashion,"Flat 4B, MG Road, Opposite SBI Bank, Bhopal, 791730",100,4,0,1
ORD02564,0,2,0,490.0,fashion,"Door No. 5, Nehru Nagar, Near Water Tank, Kanpur, 206270",100,23,1,0
ORD02565,0,1,0,960.0,fashion,"Door No. 5, Park Street, Pune",67,5,0,0
ORD02566,0,2,1,430.0,electronics,"H.No. 8, Nehru Nagar, Lucknow, 697309",90,21,0,1
ORD02567,0,2,2,980.0,beauty,"Park Street, Bhopal",40,14,0,1
ORD02568,0,2,0,760.0,fashion,"H.No. 8, Nehru Nagar, Near City Hospital, Mirzapur, 538440",100,3,0,1
ORD02569,1,2,3,470.0,beauty,"Gandhi Marg, Lucknow",40,9,1,0
ORD02570,1,2,1,910.0,fashion,"23, Model Colony, Near City Hospital, Guwahati",77,18,1,0
ORD02571,0,2,1,920.0,grocery,"H.No. 8, Model Colony, Near City Hospital, Guwahati, 412935",100,8,0,0
ORD02572,1,1,2,1330.0,grocery,"Door No. 5, Gandhi Marg, Behind Central Mall, Mirzapur",77,20,0,0
ORD02573,0,1,0,1190.0,grocery,"H.No. 8, Lake View Lane, Lucknow, 429698",90,9,1,0
ORD02574,0,3,0,890.0,home,"Door No. 5, Nehru Nagar, Kanpur, 191931",90,3,0,0
ORD02575,0,1,3,340.0,fashion,"Nehru Nagar, Jaipur, 303305",63,21,0,1
ORD02576,1,2,3,2890.0,grocery,"Plot No. 17, Station Road, Kanpur, 636012",90,3,0,0
ORD02577,1,3,4,290.0,fashion,"Flat 4B, Nehru Nagar, Opposite Petrol Pump, Lucknow, 223344",100,5,1,0
ORD02578,1,1,3,1180.0,fashion,"Door No. 5, Model Colony, Opposite Petrol Pump, Guwahati",77,7,0,0
ORD02579,0,2,0,860.0,fashion,"Plot No. 17, Station Road, Opposite Petrol Pump, Lucknow, 226298",100,15,1,0
ORD02580,1,2,2,330.0,beauty,"Flat 4B, Sector 12, Patna, 399140",90,7,1,0
